Zone Identifier;GL Account Code;Cost Center Code;GCOA Account Code;Sub Package Code
"MEX";"60001010";"580B1068C0";"6103005";"348"
"MEX";"60000007";"210C5312C0";"6300005";"273"
"MEX";"60000031";"210C9A0690";"6104655";"199"
"MEX";"60000040";"210CQ21930";"6300000";"261"
"MEX";"60000035";"210C5A2390";"6300000";"261"
"MEX";"60000231";"210CSA0090";"6201008";"456"
"MEX";"60000040";"210C1304C0";"6300000";"261"
"MEX";"60000051";"210CQA0690";"6309607";"335"
"MEX";"60000007";"580B1029C0";"6300005";"273"
"MEX";"60000012";"190NE439C0";"6302006";"269"
"MEX";"60000213";"210CR300C0";"6201015";"124"
"MEX";"60000036";"210CA21050";"6300000";"261"
"MEX";"60004501";"580P1664C0";"6104012";"112"
"MEX";"60001022";"210CQ400C0";"6103005";"276"
"MEX";"60000036";"210CA21230";"6300000";"261"
"MEX";"60000306";"210CGA0190";"6023000";"247"
"MEX";"60000041";"750T4N51A0";"6300500";"262"
"MEX";"60000001";"210CBJ0570";"6300000";"261"
"MEX";"60000800";"660K5K07A0";"6200555";"106"
"MEX";"60000023";"750T3600C0";"6900118";"335"
"MEX";"60000043";"210CG21030";"6300000";"261"
"MEX";"60000513";"210CA20750";"6201020";"124"
"MEX";"60001010";"570415H3F0";"6103005";"348"
"MEX";"60000307";"210C620750";"6024004";"243"
"MEX";"60001012";"210C2100C0";"6103015";"241"
"MEX";"60000513";"210CG301C0";"6201020";"124"
"MEX";"60001031";"190NEC03A0";"6308501";"452"
"MEX";"60001032";"580N1023C0";"6308510";"278"
"MEX";"60004311";"210CQ315C0";"6106019";"204"
"MEX";"60001003";"5705M51FF0";"6103002";"447"
"MEX";"60001003";"210CP400C0";"6103002";"241"
"MEX";"60003013";"5705A939C0";"6302001";"330"
"MEX";"60001037";"";"6308512";"452"
"MEX";"60000041";"210C621350";"6300500";"262"
"MEX";"60000044";"210CA21150";"6300000";"261"
"MEX";"60000023";"210CCA0290";"6900118";"391"
"MEX";"60000201";"210CI306C0";"6101007";"142"
"MEX";"60000906";"570415Q2F0";"6105006";"402"
"MEX";"60003041";"190N1I50A0";"6304500";"322"
"MEX";"60000820";"210CC20430";;"236"
"MEX";"60001013";"750KG600C0";"6103015";"352"
"MEX";"60000039";"210C3A0690";"6300000";"261"
"MEX";"60000043";"210C321350";"6300000";"261"
"MEX";"60004412";"210COA0090";"6303507";"270"
"MEX";"60000051";"210C2303C0";"6309607";"335"
"MEX";"60001011";"570415G7F0";"6103003";"349"
"MEX";"60001004";"750KFI00A0";"6103002";"447"
"MEX";"60001003";"210C780090";"6103002";"241"
"MEX";"60001010";"580R14C2C0";"6103005";"348"
"MEX";"60000237";"210CGÑ113";;"435"
"MEX";"60000044";"210C5J0570";"6300000";"261"
"MEX";"60000002";"210CM20350";"6309602";"334"
"MEX";"60000907";"270C8500F0";"6105010";"407"
"MEX";"60000303";"210CAA2780";"6104553";"186"
"MEX";"60001012";"210C620050";"6103015";"241"
"MEX";"60001003";"210CS100C0";"6103002";"241"
"MEX";"60000023";"210CC70070";"6900118";"391"
"MEX";"60000081";"210C1300C0";"6304010";"272"
"MEX";"60000059";"660K4K1720";"6300005";"273"
"MEX";"60000040";"210C8306C0";"6300000";"261"
"MEX";"60000041";"210CP21F30";"6300500";"262"
"MEX";"60000040";"190NB439C0";"6300000";"261"
"MEX";"60000213";"210CSA0790";"6201015";"124"
"MEX";"60004404";"210C420050";"6103015";"447"
"MEX";"60000046";"190N1D11A0";"6303505";"270"
"MEX";"60000025";"210CM70070";"6300000";"261"
"MEX";"60000215";"210CL20050";"6101007";"142"
"MEX";"60001012";"750T1600C0";"6103015";"241"
"MEX";"60000301";"210CS22330";"6102546";"238"
"MEX";"60004300";"210C5A0290";"6103015";"352"
"MEX";"60000033";"570X1AA2C0";"6302006";"269"
"MEX";"60001030";"210CSA2390";"6308501";"278"
"MEX";"60003154";"210CAA2390";"6104553";"186"
"MEX";"60001032";"750K9N01A0";"6308510";"278"
"MEX";"60000007";"210CK100C0";"6300005";"273"
"MEX";"60000106";"210CS22130";;"140"
"MEX";"60000001";"A806JT07C0";"6300000";"261"
"MEX";"60000043";"210C5A0590";"6300000";"261"
"MEX";"60003143";"190N5H49A0";"6303504";"270"
"MEX";"60001011";"210CHA0090";"6103003";"447"
"MEX";"60000800";"210C780090";"6200555";"467"
"MEX";"60001011";"210CP303C0";"6103003";"349"
"MEX";"60003143";"190N5D31A0";"6303504";"270"
"MEX";"60000008";"690K2E31A0";"6300005";"273"
"MEX";"60001700";"220C921050";"6200559";"210"
"MEX";"60001100";"750LD600C0";"6106501";"244"
"MEX";"60001413";"210C520050";"6200563";"428"
"MEX";"60001012";"5705A341C0";"6103015";"447"
"MEX";"60000226";"190NDD1640";"6025017";"145"
"MEX";"60001030";"190NBC04A0";"6308501";"452"
"MEX";"60000023";"570IM984C0";"6900118";"335"
"MEX";"60000820";"210CS20730";;"236"
"MEX";"60000309";"210CC20930";"6102561";"137"
"MEX";"60001004";"A806JT02H0";"6103002";"241"
"MEX";"60000007";"210C521550";"6300005";"273"
"MEX";"60001106";"210CD300C0";"6100015";"246"
"MEX";"60000300";"210CHA0990";"6020000";"247"
"MEX";"60000039";"210CS313C0";"6300000";"261"
"MEX";"60000007";"570C1AF9C0";"6300005";"273"
"MEX";"60000058";"690K2E31A0";"6300005";"273"
"MEX";"60001007";"750T5101C0";"6103006";"447"
"MEX";"60000039";"210C6315C0";"6300000";"261"
"MEX";"60004315";"210CK600C0";"6300005";"273"
"MEX";"60000025";"570I1982C0";"6300000";"261"
"MEX";"60000009";"210C2J0050";"6300005";"273"
"MEX";"60001037";"210C5300C0";"6308512";"278"
"MEX";"60000039";"210CF313C0";"6300000";"261"
"MEX";"60000821";"750ME500C0";"6304504";"332"
"MEX";"60000041";"210C5A0590";"6300500";"262"
"MEX";"60000020";"58061821C0";"6300000";"261"
"MEX";"60001007";"570I19I7C0";"6103006";"240"
"MEX";"60001031";"580I19E5C0";"6308501";"452"
"MEX";"60001700";"210CJ20930";"6200559";"210"
"MEX";"60000002";"210CF20950";"6309602";"334"
"MEX";"60001004";"A106JR02H0";"6103002";"241"
"MEX";"60000039";"210CQ313C0";"6300000";"261"
"MEX";"60000214";"190NDD1320";"6102561";"137"
"MEX";"60004519";"210CAA1190";"6104050";"449"
"MEX";"60000302";"210CA22350";"6102546";"239"
"MEX";"60000011";"210C3311C0";"6300005";"273"
"MEX";"60001004";"580213C7C0";"6103002";"447"
"MEX";"60004105";"210CBA0080";"6450000";"188"
"MEX";"60003121";"750T5N03A0";"6106002";"201"
"MEX";"60001037";"210CA22050";"6308512";"452"
"MEX";"60004518";"750T5500C0";"6104028";"116"
"MEX";"60001004";"210C5A0590";"6103002";"241"
"MEX";"60000039";"210CFJ0570";"6300000";"261"
"MEX";"60001010";"210CNA0490";"6103005";"447"
"MEX";"60000022";"570X12V4C0";"6300500";"262"
"MEX";"60000817";"210CNA0790";"6104510";"187"
"MEX";"60003122";"210CL301C0";"6106005";"201"
"MEX";"60000008";"690K1E27A0";"6300005";"273"
"MEX";"60000010";"570X1FA5C0";"6300005";"273"
"MEX";"60000021";"210CF313C0";"6300000";"261"
"MEX";"60000807";"210CL303C0";"6022000";"247"
"MEX";"60001032";"210CO900C0";"6308510";"278"
"MEX";"60001207";"210C2A1080";"6104525";"187"
"MEX";"60003122";"580R14H8C0";"6106005";"201"
"MEX";"60003122";"210C522350";"6106005";"201"
"MEX";"60000208";"210CAA0990";"6104553";"186"
"MEX";"60001013";"210CF300C0";"6103015";"352"
"MEX";"60000046";"210CG21050";"6303505";"270"
"MEX";"60000023";"210CLA0090";"6900118";"335"
"MEX";"60000041";"210C6309C0";"6300500";"262"
"MEX";"60001034";"210CG300C0";"6308511";"452"
"MEX";"60000818";"210C5A1290";"6104538";"186"
"MEX";"60001037";"210CB20550";"6308512";"278"
"MEX";"60000209";"210C3A0090";"6104553";"186"
"MEX";"60000918";"270CK500C0";"6105016";"227"
"MEX";"60000813";"210CRJ01C0";"6200525";"478"
"MEX";"60001044";"210C5A1690";"5370104";"451"
"MEX";"60000033";"210C6305C0";"6302006";"269"
"MEX";"60000020";"210CF313C0";"6300000";"261"
"MEX";"60001039";"190N1101C0";"6303505";"270"
"MEX";"60001009";"570X15I4C0";"6103005";"447"
"MEX";"60000023";"190N5D24A0";"6900118";"335"
"MEX";"60000049";"210CK70070";"6300000";"261"
"MEX";"60000023";"690K1E33A0";"6900118";"335"
"MEX";"60001004";"210CS319C0";"6103002";"241"
"MEX";"60000813";"210C420050";"6200525";"106"
"MEX";"60003164";"210C920050";"6106003";"201"
"MEX";"60000925";"X41B08051F";"6105007";"402"
"MEX";"60000021";"190NED96C0";"6300000";"261"
"MEX";"60004518";"210CRJ01C0";"6104028";"116"
"MEX";"60001017";"210C6A1290";"6104084";"116"
"MEX";"60000300";"210C120450";"6020000";"247"
"MEX";"60000013";"210C120050";"6302000";"269"
"MEX";"60000023";"210CGA0390";"6900118";"391"
"MEX";"60000023";"190NEH49A0";"6900118";"335"
"MEX";"60000020";"210C320350";"6300000";"261"
"MEX";"60001701";"210C220250";"6200559";"210"
"MEX";"60000031";"210C820030";"6104655";"199"
"MEX";"60003122";"210CF20050";"6106005";"201"
"MEX";"60000002";"210CJ20030";"6309602";"334"
"MEX";"60000063";"190NBD24A0";"6302000";"269"
"MEX";"60000011";"190N3D12A0";"6300005";"273"
"MEX";"60000305";"210CJ20830";;"430"
"MEX";"60000023";"750T3C00A0";"6900118";"335"
"MEX";"60001007";"5705MFA2C0";"6103006";"240"
"MEX";"60001009";"190N7D12A0";"6103005";"348"
"MEX";"60000504";"210C220250";"6304502";"332"
"MEX";"60004301";"210C120050";"5370098";"474"
"MEX";"60004404";"210C6A1480";"6103015";"352"
"MEX";"60000051";"210CL20250";"6309607";"335"
"MEX";"60000033";"210CQ311C0";"6302006";"269"
"MEX";"60000225";"210CA22750";"6025017";"145"
"MEX";"60001010";"190N7D23A0";"6103005";"447"
"MEX";"60000044";"210C820150";"6300000";"261"
"MEX";"60001014";"190N1337C0";"6103008";"253"
"MEX";"60004519";"570X1301C0";"6104050";"449"
"MEX";"60000213";"210CH20250";"6201015";"457"
"MEX";"60003128";"210CP306C0";"6100503";"482"
"MEX";"60003156";"210CD20030";;"430"
"MEX";"60001100";"190N7439C0";"6106501";"244"
"MEX";"60001021";"210C2A1090";"6104050";"449"
"MEX";"60000008";"570C1AF8C0";"6300005";"273"
"MEX";"60003121";"750T3N10C0";"6106002";"201"
"MEX";"60000011";"570415H6F0";"6300005";"273"
"MEX";"60000021";"210C8316C0";"6300000";"261"
"MEX";"60001006";"210C6A1390";"6103006";"240"
"MEX";"60000022";"210CAA0490";"6300500";"262"
"MEX";"60001012";"210C720050";"6103015";"447"
"MEX";"60000043";"190NED24A0";"6300000";"261"
"MEX";"60000071";"190N9D1320";"6300000";"261"
"MEX";"60000801";"190ND938C0";"6200553";"106"
"MEX";"60001007";"210C5J0890";"6103006";"240"
"MEX";"60000023";"210CF21330";"6900118";"335"
"MEX";"60001010";"190N9C04A0";"6103005";"348"
"MEX";"60000049";"210C7600C0";"6300000";"261"
"MEX";"60001300";"110N1D1320";"6200559";"210"
"MEX";"60000045";"210CF21230";"6303505";"270"
"MEX";"60001014";"580C1AF9C0";"6103008";"253"
"MEX";"60003122";"210C5320C0";"6106005";"201"
"MEX";"60000300";"210CHA0180";"6020000";"247"
"MEX";"60004517";"210CC400C0";"6104027";"116"
"MEX";"60000020";"210C5A0590";"6300000";"261"
"MEX";"60000096";"190N5D12A0";"6303505";"270"
"MEX";"60000002";"210CAA2790";"6309602";"334"
"MEX";"60000906";"570415O8F0";"6105006";"402"
"MEX";"60000034";"570X1914C0";"6302006";"269"
"MEX";"60000085";"190N3D31A0";"6300000";"262"
"MEX";"60000225";"210CH304C0";"6025017";"145"
"MEX";"60000821";"210CB300C0";"6304504";"322"
"MEX";"60004519";"210CAA1190";"6104050";"116"
"MEX";"60001100";"580P1654C0";"6106501";"244"
"MEX";"60003013";"190N9B02A0";"6302001";"330"
"MEX";"60000209";"210CU80090";"6104553";"186"
"MEX";"60000800";"210C1300C0";"6200555";"106"
"MEX";"60003045";"710LD600C0";"6201026";"103"
"MEX";"60000308";"A106JT08H0";"6201025";"124"
"MEX";"60000036";"190NBD12A0";"6300000";"262"
"MEX";"60001600";"220CF20430";"6200559";"210"
"MEX";"60000504";"210CF300C0";"6304502";"332"
"MEX";"60000233";"190NDD1640";"6025006";"144"
"MEX";"60001026";"190N5439C0";"6103006";"447"
"MEX";"60000305";"210CA21530";;"922"
"MEX";"60000023";"210CH317C0";"6900118";"391"
"MEX";"60001004";"190N1D11A0";"6103002";"241"
"MEX";"60000225";"210CE80090";"6025017";"145"
"MEX";"60001011";"210CP21F50";"6103003";"447"
"MEX";"60000044";"190N3C04A0";"6300000";"261"
"MEX";"60001006";"5705M9A1C0";"6103006";"240"
"MEX";"60000081";"210CIJ01C0";"6304010";"272"
"MEX";"60000022";"210C5A2290";"6300500";"262"
"MEX";"60000006";"210C5400C0";"6306500";"277"
"MEX";"60000081";"580I19F1C0";"6304010";"272"
"MEX";"60004312";"210CKA0090";"6104501";"409"
"MEX";"60001006";"210CLA0190";"6103006";"447"
"MEX";"60000807";"210CR307C0";"6022000";"247"
"MEX";"60000513";"210C480090";"6201020";"457"
"MEX";"60000300";"210CGA0080";"6020000";"247"
"MEX";"60000216";"210C522130";"6101023";"305"
"MEX";"60001016";"210CCJ0750";"6104036";"449"
"MEX";"60001015";"210CRJ01C0";"6104036";"116"
"MEX";"60000820";"210C520730";;"236"
"MEX";"60004412";"210CGA0790";"6303507";"270"
"MEX";"60000820";"210C720730";;"236"
"MEX";"60000023";"210CF21030";"6900118";"391"
"MEX";"60000046";"210C521750";"6303505";"270"
"MEX";"60005011";"210CCA0080";"6104501";"184"
"MEX";"60000813";"210CGA0090";"6200525";"106"
"MEX";"60000023";"110N1D1810";"6900118";"391"
"MEX";"60000213";"210CHA0790";"6201015";"124"
"MEX";"60000216";"690K2C07A0";"6101023";"305"
"MEX";"60004404";"210CAA0490";"6103015";"352"
"MEX";"60000022";"210C6A1890";"6300500";"262"
"MEX";"60001007";"190NED2740";"6103006";"447"
"MEX";"60000022";"210COA0690";"6300500";"262"
"MEX";"60004404";"210C8A0880";"6103015";"352"
"MEX";"60000214";"210C220530";"6102561";"137"
"MEX";"60001200";"210CSA0580";"6104528";"187"
"MEX";"60000213";"210C220250";"6201015";"457"
"MEX";"60000001";"210C821050";"6300000";"261"
"MEX";"60000305";"210CH20930";;"430"
"MEX";"60000222";"210C5312C0";"6025023";"149"
"MEX";"60000800";"110N1G4720";"6200555";"106"
"MEX";"60000800";"190N5101C0";"6200555";"106"
"MEX";"60000023";"880OBD11A0";"6900118";"391"
"MEX";"60001018";"190N7D06A0";"6104035";"449"
"MEX";"60004301";"5705M5J3F0";"5370098";"106"
"MEX";"60001017";"210CFA0490";"6104084";"116"
"MEX";"60004108";"210CQ600C0";"6412040";"445"
"MEX";"60001009";"210C880090";"6103005";"447"
"MEX";"60000002";"210CE80090";"6309602";"334"
"MEX";"60000039";"210C5J0570";"6300000";"261"
"MEX";"60000036";"570X1250C0";"6300000";"261"
"MEX";"60003121";"210C7A1390";"6106002";"201"
"MEX";"60001037";"210CC20450";"6308512";"452"
"MEX";"60000002";"210CSA1090";"6309602";"334"
"MEX";"60001011";"580N1023C0";"6103003";"349"
"MEX";"60000813";"210CHA0690";"6200525";"106"
"MEX";"60000013";"210CO21750";"6302000";"269"
"MEX";"60000217";"390L2337C0";"6025000";"144"
"MEX";"60000008";"570213C9C0";"6300005";"273"
"MEX";"60000212";"210C420630";;"435"
"MEX";"60000209";"210C1A0090";"6104553";"186"
"MEX";"60000630";"210CB303C0";"6105529";"132"
"MEX";"60000807";"210CL20350";"6022000";"247"
"MEX";"60000049";"210CH21550";"6300000";"261"
"MEX";"60000821";"190N1D33A0";"6304504";"332"
"MEX";"60000511";"210CH20230";;"428"
"MEX";"60001007";"A806JT02C0";"6103006";"240"
"MEX";"60000002";"210CG20150";"6309602";"334"
"MEX";"60000020";"210CO21550";"6300000";"261"
"MEX";"60000047";"5705M593F0";"6302006";"269"
"MEX";"60003157";"210CB80090";"6301500";"280"
"MEX";"60001030";"750KF600C0";"6308501";"278"
"MEX";"60005010";"R11303E558";"6104706";"326"
"MEX";"60003121";"190N7I50A0";"6106002";"201"
"MEX";"60000039";"210CJ70070";"6300000";"261"
"MEX";"60001010";"210C2A0190";"6103005";"348"
"MEX";"60000221";"210CSA1190";"6025008";"145"
"MEX";"60001003";"210CHA0890";"6103002";"447"
"MEX";"60004105";"A806JR03H0";"6450000";"188"
"MEX";"60001020";"210CJA1090";"6104050";"449"
"MEX";"60001012";"210C1100C0";"6103015";"447"
"MEX";"60001400";"210C820730";"6200562";"211"
"MEX";"60004519";"210CM300C0";"6104050";"449"
"MEX";"60000001";"5705M5M7F0";"6300000";"261"
"MEX";"60001009";"190N5D12A0";"6103005";"348"
"MEX";"60000011";"750T3M00A0";"6300005";"273"
"MEX";"60000035";"210C820950";"6300000";"261"
"MEX";"60000022";"210C6301C0";"6300500";"262"
"MEX";"60001006";"750T3N03A0";"6103006";"240"
"MEX";"60000309";"210CM20230";"6102561";"137"
"MEX";"60000010";"A806JQ02C0";"6300005";"273"
"MEX";"60001010";"A8086305C0";"6103005";"447"
"MEX";"60000216";"210CU20050";"6101023";"305"
"MEX";"60003046";"210C5400C0";"6304501";"322"
"MEX";"60000211";"210C2A0880";"6104539";"186"
"MEX";"60000023";"660K4K15A0";"6900118";"335"
"MEX";"60000002";"210CF20050";"6309602";"334"
"MEX";"60003150";"390L4337C0";"6106010";"206"
"MEX";"60000807";"580LH301C0";"6022000";"247"
"MEX";"60000813";"210CHA1690";"6200525";"106"
"MEX";"60000217";"390L4M0840";"6025000";"144"
"MEX";"60000002";"210CMA0490";"6309602";"334"
"MEX";"60001045";"210C4A0090";"5370105";"451"
"MEX";"60000042";"210CAA0890";"6300500";"262"
"MEX";"60001007";"210CAA1190";"6103006";"447"
"MEX";"60003128";"210CU100C0";"6100503";"208"
"MEX";"60005108";"A10S970A60";"6103576";"161"
"MEX";"60000813";"210CCA0990";"6200525";"106"
"MEX";"60000023";"210CO311C0";"6900118";"335"
"MEX";"60003121";"390L1337C0";"6106002";"201"
"MEX";"60003013";"570X1323C0";"6302001";"330"
"MEX";"60000033";"210CA21730";"6302006";"269"
"MEX";"60001015";"660K5K07A0";"6104036";"449"
"MEX";"60001700";"210CM20430";"6200559";"210"
"MEX";"60001009";"210C1A0190";"6103005";"447"
"MEX";"60001039";"210CB20030";"6303505";"270"
"MEX";"60000213";"210C220250";"6201015";"124"
"MEX";"60003000";"390L3439C0";"6202000";"103"
"MEX";"60000028";"5705A928C0";"6309600";"333"
"MEX";"60000061";"750T3N51A0";"6300005";"273"
"MEX";"60000307";"210CA21550";"6024004";"243"
"MEX";"60000025";"570I19B7C0";"6300000";"261"
"MEX";"60000069";"750T1N03A0";"6302006";"269"
"MEX";"60000011";"190N9C04A0";"6300005";"273"
"MEX";"60001700";"210CO20050";"6200559";"210"
"MEX";"60000013";"58021305C0";"6302000";"269"
"MEX";"60000202";"690K1E43A0";"6101029";"147"
"MEX";"60001032";"190N7D11A0";"6308510";"278"
"MEX";"60001017";"580R1449C0";"6104084";"116"
"MEX";"60000025";"210C5A2390";"6300000";"261"
"MEX";"60001011";"750PE700C0";"6103003";"349"
"MEX";"60000041";"210CSA1790";"6300500";"262"
"MEX";"60000043";"5705M9A1C0";"6300000";"261"
"MEX";"60000305";"210CO21050";;"922"
"MEX";"60000307";"880OBD11A0";"6024004";"243"
"MEX";"60001006";"750T1500A0";"6103006";"240"
"MEX";"60000511";"210CO20430";;"428"
"MEX";"60004404";"210CAA1190";"6103015";"447"
"MEX";"60003150";"210C1301C0";"6106010";"206"
"MEX";"60000307";"210CCA0290";"6024004";"243"
"MEX";"60000821";"190NED23A0";"6304504";"332"
"MEX";"60004404";"210CAA1380";"6103015";"352"
"MEX";"60001013";"210CG300C0";"6103015";"352"
"MEX";"60000023";"210CA21230";"6900118";"391"
"MEX";"60000034";"210CO21150";"6302006";"269"
"MEX";"60001207";"210CCA0680";"6104525";"187"
"MEX";"60000023";"580IMDV7C0";"6900118";"335"
"MEX";"60004311";"210C8300C0";"6106019";"204"
"MEX";"60001029";"210CS70070";"6103015";"276"
"MEX";"60004404";"210C6302C0";"6103015";"447"
"MEX";"60001006";"210CO21650";"6103006";"240"
"MEX";"60004300";"210CA21050";"6103015";"352"
"MEX";"60001207";"210CJA0590";"6104525";"187"
"MEX";"60000303";"210CP80090";"6104553";"186"
"MEX";"60001014";"210CC20050";"6103008";"253"
"MEX";"60000110";"210CO21530";;"302"
"MEX";"60000109";"750T4L9520";;"301"
"MEX";"60000513";"210CQ20050";"6201020";"124"
"MEX";"60000023";"210C3A0490";"6900118";"391"
"MEX";"60001026";"210CGA0690";"6103006";"447"
"MEX";"60001009";"570C1AF5C0";"6103005";"348"
"MEX";"60005011";"57041515F0";"6104501";"184"
"MEX";"60003104";"210C9A0090";"6100500";"208"
"MEX";"60001003";"190NEC03A0";"6103002";"447"
"MEX";"60001003";"210CI400C0";"6103002";"241"
"MEX";"60001012";"210C8J0570";"6103015";"447"
"MEX";"60001039";"210CGÑ1150";"6303505";"270"
"MEX";"60000022";"210CHA0890";"6300500";"262"
"MEX";"60003121";"210CO303C0";"6106002";"201"
"MEX";"60000044";"210C620030";"6300000";"261"
"MEX";"60000051";"210C721230";"6309607";"335"
"MEX";"60004300";"210C8900C0";"6103015";"352"
"MEX";"60000216";"210CQ306C0";"6101023";"305"
"MEX";"60000630";"210C2302C0";"6105529";"132"
"MEX";"60000215";"210CE20050";"6101007";"142"
"MEX";"60000919";"170N5500F0";"6105014";"404"
"MEX";"60001013";"390L5439C0";"6103015";"352"
"MEX";"60000001";"210C820450";"6300000";"261"
"MEX";"60000013";"210CQ313C0";"6302000";"269"
"MEX";"60001033";"750T5M00A0";"6308502";"452"
"MEX";"60001007";"210CQ100C0";"6103006";"240"
"MEX";"60004518";"210C3301C0";"6104028";"116"
"MEX";"60000300";"210CKA0180";"6020000";"247"
"MEX";"60001007";"190N3H49A0";"6103006";"240"
"MEX";"60000063";"750T1C0020";"6302000";"269"
"MEX";"60000013";"210CF313C0";"6302000";"269"
"MEX";"60000043";"210CA311C0";"6300000";"261"
"MEX";"60001006";"210CRJ0570";"6103006";"447"
"MEX";"60004502";"210C8100C0";"6303521";"455"
"MEX";"60001013";"210CS22350";"6103015";"352"
"MEX";"60000025";"210CMJ0570";"6300000";"261"
"MEX";"60004106";"210C3A0090";"6450000";"188"
"MEX";"60000011";"580R14C1C0";"6300005";"273"
"MEX";"60000013";"210C3J0570";"6302000";"269"
"MEX";"60001034";"880OB403C0";"6308511";"278"
"MEX";"60000309";"690K1E1420";"6102561";"137"
"MEX";"60004311";"440H7300C0";"6106019";"204"
"MEX";"60000043";"190N7D1320";"6300000";"261"
"MEX";"60001003";"210C9100C0";"6103002";"447"
"MEX";"60000022";"210CNA0090";"6300500";"262"
"MEX";"60000035";"190N3D33A0";"6300000";"261"
"MEX";"60000025";"A806JR07H0";"6300000";"261"
"MEX";"60000919";"270CA500F0";"6105014";"226"
"MEX";"60003167";"210C4300C0";"6106027";"201"
"MEX";"60000042";"210CSA1690";"6300500";"262"
"MEX";"60001100";"210CH301C0";"6106501";"244"
"MEX";"60003143";"580R14C4C0";"6303504";"270"
"MEX";"60000307";"210C820750";"6024004";"243"
"MEX";"60001300";"FE05200C62";"6200559";"210"
"MEX";"60000300";"210CNA0090";"6020000";"247"
"MEX";"60001019";"210CHJ0050";"6104085";"449"
"MEX";"60000008";"580C1AG2C0";"6300005";"273"
"MEX";"60004315";"210CP304C0";"6300005";"273"
"MEX";"60001701";"210CE20050";"6200559";"210"
"MEX";"60000021";"210CH21230";"6300000";"261"
"MEX";"60001400";"660K6K0910";"6200562";"211"
"MEX";"60000300";"190N7439C0";"6020000";"247"
"MEX";"60000035";"210C620130";"6300000";"262"
"MEX";"60001037";"210CH20050";"6308512";"278"
"MEX";"60000021";"210C420030";"6300000";"261"
"MEX";"60004300";"190ND439C0";"6103015";"447"
"MEX";"60000036";"210C8307C0";"6300000";"261"
"MEX";"60003112";"190N3D12A0";"6308500";"278"
"MEX";"60000511";"210CA20430";;"428"
"MEX";"60000004";"210C522050";"6303505";"270"
"MEX";"60000013";"570X14Y6C0";"6302000";"269"
"MEX";"60000036";"210C620930";"6300000";"261"
"MEX";"60004412";"210CNA0090";"6303507";"270"
"MEX";"60001004";"570R14C3C0";"6103002";"241"
"MEX";"60000036";"210C821050";"6300000";"261"
